,Load,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
35,605.7490786062939,531.3781,439.4669,386.67,290.76764,269.83978,244.2196,238.49733,238.17044,253.04384,323.2505,479.35538,609.49225,647.6724,652.3721,656.87134,632.1208,644.2792,630.2252,604.5838,546.2581,494.6817,496.04117,555.13477,552.77655
3,195.8284174792105,189.57092,185.5293,185.77948,185.87196,186.27068,186.10982,186.492,188.88771,199.27466,205.8426,208.56978,208.95181,208.69414,207.59131,207.44743,206.95535,205.95872,206.75876,206.40681,205.15393,207.08377,208.05975,202.38884,198.85751
4,340.9140897878113,290.48715,258.50217,212.79263,200.8427,188.66121,187.05756,186.68813,194.78862,238.8016,320.09293,389.3415,407.50305,409.6698,411.14218,400.3315,402.92398,401.37665,381.41025,352.2631,325.92416,322.95575,351.99448,351.91708,327.1311
5,163.17052618343925,157.95657,154.58899,154.79738,154.86656,155.20671,155.07268,155.49718,157.38731,166.04198,171.5147,173.78705,174.10533,173.89073,172.97173,172.85187,172.44183,171.61142,172.27805,171.9848,170.94083,172.54886,173.362,168.63689,165.6931
6,68.42476764399741,66.23833,64.82613,64.91655,64.94586,65.085205,65.10331,65.16253,65.99961,69.628944,71.92386,72.85278,73.01024,72.920204,72.53486,72.484604,72.312645,71.96342,72.24398,72.120995,71.68322,72.35751,72.6985,70.72059,69.482574
7,413.7008344066811,354.78186,329.90033,266.99933,257.11942,240.8907,239.0327,237.74185,248.78052,300.15485,398.05212,478.61948,501.4425,510.91772,504.22745,492.05762,506.4696,497.94397,476.16663,438.94147,393.26617,396.40363,433.75247,427.81305,395.30386
9,100.71820501901998,97.49986,95.421196,95.55428,95.59738,95.802475,95.79159,95.98178,97.148476,102.490685,105.868706,107.27134,107.46781,107.3353,106.76808,106.694084,106.44099,105.914955,106.3399,106.15887,105.514496,106.507065,107.00899,104.09237,102.27529
10,225.2048991732649,184.57414,158.58743,122.29996,113.02008,102.05909,98.5168,99.384514,105.56737,139.23033,198.32657,253.41864,270.852,267.8741,271.75113,264.06033,268.29523,261.54926,248.86531,227.79512,205.77818,208.16656,234.818,233.89214,211.92764
11,664.6840796871036,574.57355,503.08875,412.98984,389.52545,364.31857,359.54758,355.03967,377.61438,460.05246,624.236,771.48065,798.99274,828.32666,830.5095,802.3013,822.2886,809.7787,770.6471,705.2833,623.51483,626.3167,705.2745,689.17505,632.6962
12,285.4224772599238,249.8001,226.29031,192.55269,184.52702,174.69589,173.21379,172.50784,179.5507,212.50023,277.73584,333.02832,350.8408,356.05106,357.99313,346.92166,352.92075,348.97446,336.73206,306.49252,272.8266,263.04642,303.4882,296.7307,273.77435
13,302.624144506852,292.954,286.7084,287.10446,287.27695,287.80777,287.60544,288.19608,291.9824,307.94977,318.09955,322.31406,322.90436,322.5063,320.802,320.57965,319.8192,318.2791,319.5155,318.97156,317.03537,320.0177,321.5258,312.76236,307.3052
14,124.9368883780082,120.9581,118.34925,118.53123,118.58475,118.83002,118.7365,119.06156,120.508804,127.13556,131.32578,133.0658,133.30946,133.14514,132.44154,132.34969,132.03578,131.38318,131.91035,131.68582,130.88644,132.11774,132.7404,129.12242,126.869446
15,166.58253827210288,161.25964,157.82153,158.04167,158.13454,158.45221,158.31535,158.74875,160.67842,169.51407,175.1071,177.42108,177.74599,177.52684,176.58873,176.46635,176.04773,175.17766,175.88055,175.58109,174.5154,176.15695,176.98714,172.16327,169.15927
16,300.4787512000731,278.5475,252.46288,233.06108,221.6612,218.18439,217.12598,217.27086,223.8513,244.71408,269.1114,274.6528,278.103,277.43112,276.83878,278.598,277.21594,272.9117,272.37103,277.7502,293.467,307.86426,319.889,312.879,298.90598
17,336.5250413025557,325.80804,318.8263,319.25626,319.4151,320.10034,320.11603,320.69937,324.59763,342.44727,353.7461,358.42072,359.07724,358.6344,356.7393,356.46158,355.64636,353.9337,355.30856,354.7037,352.5507,355.86703,357.54413,347.799,341.7304
18,1240.2963348587894,1086.0978,941.2595,774.675,732.84845,684.8589,678.15875,679.2716,709.0306,875.4126,1163.5052,1418.569,1482.6554,1495.0568,1501.501,1476.3031,1472.0219,1472.2598,1405.4318,1285.9528,1177.8843,1173.062,1298.654,1281.6915,1195.92
20,267.82268789688464,259.29358,253.728,254.08777,254.23848,254.75119,254.53117,255.22804,258.33032,272.52728,281.51843,285.24838,285.77066,285.42215,283.9101,283.6893,283.04028,281.64154,282.77148,282.29016,280.57666,283.21585,284.55072,276.79504,271.9654
23,1637.9489804413058,1393.6263,1232.8965,1010.7185,963.08954,884.0179,882.80365,881.43787,915.56244,1147.1812,1543.8015,1888.3466,1970.0714,1983.5356,1989.5664,1950.2628,1955.6304,1946.3264,1843.8739,1686.9075,1546.48,1552.1865,1709.1823,1697.4502,1572.8524
24,133.3760963147912,129.11426,126.35687,126.554924,126.612114,126.8665,126.87062,127.017166,128.64891,135.72325,140.1966,142.05411,142.31425,142.13885,141.38235,141.28014,140.95448,140.27377,140.8206,140.5809,139.72762,141.042,141.70663,137.8443,135.43918
25,243.1073296406029,225.95892,207.28815,192.94566,184.75638,182.0475,182.02948,182.08324,186.61906,202.11302,221.68898,226.68225,229.62277,228.42102,226.7671,229.40463,228.09543,224.33684,223.91644,227.98776,238.65353,247.82558,258.8176,251.67346,241.88971
26,260.3273655604578,222.34502,197.04776,163.36777,153.90367,145.66373,143.56953,141.2271,150.7682,183.05823,248.56383,306.3542,322.37698,329.41846,327.08206,317.81177,326.3384,320.73663,307.3022,277.35223,244.8556,249.71501,274.02066,268.68842,246.33128
27,1042.67380220759,934.39825,852.98224,749.1657,722.1969,691.70166,687.51276,684.86053,714.4562,826.6969,1010.11383,1152.3429,1206.0848,1214.44,1209.3457,1184.9292,1193.4565,1176.101,1162.9828,1078.4382,1014.55945,1012.65405,1089.2635,1074.1606,1007.26245
29,208.22818816619767,201.57446,197.27696,197.54953,197.6413,198.06526,198.12048,198.30057,200.84805,211.89258,218.8765,221.70346,222.18251,221.90857,220.73593,220.56802,220.0597,218.99689,219.85071,219.4764,218.14424,220.19626,221.234,215.20409,211.44907
30,2008.4687728574768,1733.3765,1483.3782,1295.1321,1216.5128,1163.9138,1152.5049,1151.3422,1176.3969,1441.8966,2019.4758,2542.6848,2672.0295,2737.2598,2787.6907,2631.784,2712.6797,2654.8193,2559.2793,2258.5154,1891.0624,1827.7987,2164.1384,2132.2896,1895.2411
31,345.74722745225733,334.7365,327.56354,328.0161,328.1518,328.87247,328.5884,329.488,333.493,351.8318,363.42795,368.243,368.91745,368.4625,366.5154,366.23666,365.3925,363.58667,365.04538,364.42404,362.2121,365.61905,367.3423,357.3301,351.0954
32,151.312072253426,146.477,143.3542,143.55223,143.63847,143.90388,143.80272,144.09804,145.9912,153.97488,159.04977,161.15703,161.45218,161.25314,160.401,160.28983,159.9096,159.13956,159.75775,159.48578,158.51768,160.00885,160.7629,156.38118,153.6526
33,1966.702091924107,1726.7097,1431.2347,1229.3953,1158.8492,1102.0258,1090.4423,1081.8815,1125.3428,1395.9672,1963.5912,2502.49,2635.4834,2687.2366,2673.5227,2557.938,2674.3918,2622.31,2498.6226,2241.981,1832.7219,1766.1809,2128.32,2076.4587,1854.5852
34,325.58318334160816,290.70206,250.11372,208.983,188.26093,181.47299,179.85469,179.9043,186.47281,211.80956,251.59686,262.61066,269.28223,266.31693,264.62463,271.63803,268.75333,261.5797,258.29828,270.81287,299.50027,328.73376,351.7103,347.59906,318.78424
35,539.9501541487939,446.28482,379.09232,291.4679,272.57904,245.95985,239.49338,240.12315,256.464,327.12323,481.7127,611.7576,646.74774,655.0083,657.9933,632.7428,646.8518,629.7065,602.1938,545.334,493.93222,498.42157,554.46185,552.2355,513.5148
3,188.763218449828,185.58171,185.69904,185.8043,186.21344,186.26852,186.47696,189.1578,198.22957,206.13568,208.53638,208.93044,208.84195,207.64111,207.37166,207.03317,206.04451,206.78401,206.28545,205.31003,207.13275,208.05827,202.24211,198.65996,191.25024
4,295.1406497461324,254.92778,215.9525,203.67487,188.94284,187.1046,186.78046,195.21542,237.34956,318.123,388.78262,406.59085,409.48068,410.81955,402.61002,402.5357,402.07336,383.2741,351.83078,326.02704,323.37305,355.73358,350.9728,329.6043,276.28787
5,157.2835754637489,154.63269,154.7304,154.81807,155.16293,155.20494,155.37862,157.52634,165.17128,171.75885,173.75922,174.08754,174.0138,173.01328,172.78871,172.50667,171.68288,172.29909,171.88367,171.07094,172.58958,173.36084,168.5146,165.52986,159.35477
6,65.95610345231842,64.844444,64.88543,64.932556,65.06518,65.08444,65.1542,66.094,69.26378,72.02625,72.865074,72.9559,72.97185,72.55227,72.45811,72.33985,71.99438,72.244354,72.07859,71.73776,72.37464,72.69801,70.66577,69.41768,66.82465
7,359.60058729254666,318.11078,268.57886,258.57947,241.79959,240.36014,238.88509,249.88892,298.71155,395.48798,479.17502,502.68414,509.71313,508.06857,492.1834,507.56293,497.67218,478.5379,439.4296,393.6812,394.3565,437.36383,428.45816,395.89188,344.2581
9,97.08444147488538,95.448135,95.50848,95.57785,95.77302,95.80138,95.884964,97.234276,101.95318,106.01943,107.25416,107.456856,107.411285,106.7937,106.65513,106.481026,105.97251,106.33989,106.09645,105.59475,106.53223,107.00827,104.01689,102.17454,98.3629
10,189.77736582426485,157.07635,120.411835,112.58477,101.14387,98.28935,98.52932,106.42157,139.06267,199.29457,254.57698,270.22223,268.76257,273.65164,264.79742,267.38638,262.46628,249.75089,227.47272,206.6798,209.86998,235.52776,235.19014,215.40602,175.09975
11,571.4868812629692,487.9695,415.9695,391.79535,364.32202,360.451,355.40344,377.5463,459.6646,630.9977,782.40137,788.37897,828.8896,828.6737,799.72504,820.2,812.5207,768.4309,704.824,624.00397,635.94745,706.7658,688.5895,629.83057,540.0023
12,249.3516677790393,221.14816,195.14609,185.66634,175.16655,172.55507,172.82205,179.24205,211.16423,278.856,336.29337,350.17526,356.77536,356.9675,347.23056,356.78552,347.9565,334.90027,308.13483,273.52847,262.775,304.22522,295.83008,273.32922,239.95654
13,291.7059139478756,286.78937,286.9707,287.1923,287.8058,287.86108,288.1729,292.3157,306.88257,318.55243,322.26242,322.87143,322.7346,320.879,320.46262,319.93942,318.4116,319.55444,318.78406,317.2766,320.09335,321.52365,312.53546,306.99985,295.5493
14,120.42935063724042,118.39966,118.4529,118.56048,118.80261,118.83538,118.97077,120.615234,126.468864,131.51285,133.04439,133.29588,133.2394,132.47327,132.3014,132.08539,131.45462,131.91032,131.60838,130.98608,132.1489,132.73941,129.0288,126.74336,122.016045
15,160.5724872138234,157.86617,157.96591,158.08064,158.42564,158.4504,158.6277,160.8203,168.62515,175.35043,177.39854,177.72786,177.65253,176.6311,176.40189,176.11395,175.27289,175.88051,175.4779,174.6481,176.19862,176.98589,172.03839,168.99123,162.6881
16,278.9831743338202,252.25447,232.58894,221.5896,218.08441,216.95361,217.25296,224.11919,244.20738,268.31683,274.402,278.5595,277.3214,276.8221,278.55264,277.45163,272.9076,272.38165,277.84897,293.31696,307.61743,320.50604,312.15186,299.5899,277.66946
17,324.3837166379364,318.91675,319.11798,319.2989,320.00195,320.09668,320.6738,324.88434,340.6514,354.2377,358.3752,359.04047,358.88846,356.82483,356.36182,355.74878,354.0811,355.35196,354.49518,352.81888,355.9511,357.54163,347.54672,341.391,328.65756
18,1072.9260465933046,940.991,776.9945,746.25,687.21796,680.3222,677.535,712.0498,859.3545,1188.3838,1416.1952,1485.7069,1499.1663,1503.6836,1469.4973,1481.0364,1469.0375,1410.8207,1293.4443,1182.1788,1174.3019,1308.2626,1287.8923,1202.5563,1018.2328
20,258.1600423067647,253.80919,253.96007,254.16554,254.70686,254.74825,255.03336,258.5584,271.10663,281.91156,285.20258,285.7416,285.6204,283.9599,283.60965,283.122,281.79453,282.77155,282.12415,280.79016,283.28287,284.5486,276.5944,271.6952,261.5614
23,1412.381729331186,1217.8154,1020.5661,968.0546,887.00354,879.67694,878.34186,917.28033,1119.2601,1550.5374,1880.9324,1961.9706,1982.0272,1991.3184,1952.8033,1963.8273,1947.3623,1856.2585,1698.463,1559.8208,1549.7805,1759.5468,1698.9496,1579.848,1315.0669
24,128.5640844609645,126.39716,126.47246,126.56245,126.8452,126.865036,127.02256,128.8328,135.01149,140.39624,142.03128,142.29976,142.2394,141.4216,141.23276,141.00133,140.33406,140.82137,140.49825,139.83391,141.07535,141.7057,137.74432,135.30458,130.25795
25,226.6614941373234,207.37706,192.97723,184.83,182.05467,181.98003,182.04997,187.08727,202.34871,222.32593,226.85692,229.6203,228.34311,227.28433,229.46619,227.93816,224.28847,223.88023,227.97237,238.34665,247.16115,258.72546,251.85669,241.99646,227.4175
26,224.0094485566932,192.956,163.94376,154.55089,143.90938,144.03522,141.79366,150.59889,181.5367,248.15091,308.45526,319.67322,329.33557,326.5524,316.6887,325.6961,318.9028,308.25803,277.79794,243.31398,251.2112,274.10736,270.5741,247.97902,207.73836
27,930.98507934762,836.00354,745.73773,721.4376,691.77484,687.11487,685.7128,712.3214,828.5814,1015.78046,1152.1272,1202.1737,1214.657,1212.137,1180.8607,1200.0905,1178.9879,1166.6019,1076.278,1012.3752,1015.9072,1090.1926,1073.7778,1008.517,910.49146
29,200.71562379040645,197.3327,197.4574,197.60999,198.0044,198.06299,198.27533,201.13525,210.78142,219.1881,221.74078,222.01726,222.06569,220.78883,220.5024,220.13275,219.09116,219.85178,219.3474,218.31018,220.24826,221.2324,215.04799,211.23904,203.36012
30,1719.7677610185,1514.2184,1321.6884,1232.8733,1191.6461,1155.2019,1154.0461,1185.5029,1457.7318,2014.5106,2540.7144,2678.5867,2746.1917,2802.7246,2624.169,2721.5327,2663.089,2556.5115,2253.2034,1891.6469,1842.4197,2168.9824,2127.456,1890.3107,1605.2328
31,333.2731799812528,327.6564,327.8632,328.1165,328.77975,328.8687,329.2367,333.7876,349.98663,363.94537,368.18387,368.87976,368.72342,366.6033,366.1276,365.51392,363.7843,365.0454,364.20972,362.48764,365.70572,367.33954,357.07095,350.74646,337.66418
32,145.85295697393778,143.39468,143.48535,143.59615,143.9029,143.93054,144.08646,146.15785,153.44128,159.27621,161.13121,161.43571,161.3673,160.4395,160.23131,159.96971,159.2058,159.77722,159.39203,158.6383,160.04668,160.76183,156.26773,153.49992,147.77464
33,1673.9282584683158,1466.5636,1258.3555,1171.9862,1120.9543,1092.3141,1089.4229,1123.9436,1402.1718,1958.8195,2510.8804,2630.4634,2697.128,2681.9968,2560.638,2666.814,2608.8,2521.0247,2204.6035,1841.9507,1780.3741,2121.2788,2090.9497,1865.0687,1568.644
34,293.7132517088404,250.05702,209.84032,187.98375,180.87656,179.96437,179.85469,186.29982,211.44127,250.61354,262.98816,269.04858,266.46387,264.0077,271.45905,268.2412,260.46643,257.94745,271.0821,299.8758,327.43985,352.2396,347.16727,319.52853,288.51587
35,454.98044291379387,373.4858,290.0347,271.87067,246.28415,238.82828,240.27232,256.835,324.3165,481.23843,610.0015,647.70917,657.2581,658.2901,632.99786,647.1074,629.9948,604.20355,547.4162,492.0165,496.5917,563.9367,556.1183,513.2952,418.97302
3,185.19954034703096,185.7094,185.59312,186.30777,186.21045,186.73685,189.23851,199.6163,205.9401,208.68723,208.64955,208.60287,207.65442,207.61737,207.0219,206.0579,206.71901,206.33401,205.28645,207.07262,208.0282,202.17526,198.81569,191.22914,187.36884
4,254.43544355864324,215.00829,201.47977,188.31549,187.76509,186.86436,196.33928,238.96931,318.02692,387.35736,405.34488,411.30597,409.66983,402.5,403.71384,402.52438,384.424,352.91788,326.4512,323.77438,354.11166,352.0949,327.77756,277.55133,241.93323
5,154.3142044262511,154.73904,154.64212,155.23763,155.16045,155.59515,157.67964,166.32657,171.59587,173.88489,173.85355,173.8146,173.02428,172.99347,172.49728,171.69406,172.24487,171.92415,171.05128,172.53957,173.33574,168.45895,165.65962,159.33827,156.12032
6,64.71091212982931,64.88905,64.848434,65.10142,65.06414,65.24807,66.14856,69.74832,71.95792,72.91779,72.90464,72.85865,72.5569,72.543976,72.3359,71.999084,72.23007,72.10956,71.72953,72.35363,72.68753,70.64244,69.46854,66.81714,65.468315
7,314.04572105836434,271.0935,257.0274,240.56015,238.63849,238.54681,249.7775,299.65192,398.88193,481.99298,503.8332,511.52182,507.0419,492.0732,508.7737,497.96405,476.68494,438.23495,395.40735,399.30127,435.29376,430.578,393.36642,347.36987,300.0895
9,95.25157540570314,95.513794,95.45398,95.82639,95.77149,96.04224,97.31875,102.666275,105.91884,107.331696,107.312386,107.28835,106.80051,106.78149,106.47521,105.97942,106.31941,106.10817,105.58264,106.5013,106.9928,103.98251,102.25463,98.35273,96.366425
10,156.61194241176486,123.72841,111.23752,101.535324,98.97105,98.48483,105.596,137.82538,197.54433,254.6299,270.1647,269.4697,273.0566,264.9875,267.49332,262.35706,249.46077,227.4672,205.97285,209.43419,236.22678,234.13544,212.54874,174.6367,148.82195
11,492.1946090418074,419.14536,392.15887,364.25012,359.4396,357.48175,375.03665,461.9369,624.0864,779.99274,815.9392,815.9249,835.58417,801.2386,824.0901,809.3436,776.88477,702.35443,626.3631,633.6991,701.4773,685.989,625.6227,545.37524,475.84583
12,220.21967892815323,192.54503,183.60086,174.2823,172.71442,172.56963,179.1381,213.31496,276.93588,336.9936,351.75983,356.96777,357.13898,346.4759,355.497,349.09338,337.21658,307.8881,274.3483,263.437,301.47684,297.34317,274.7318,238.72733,209.86868
13,286.1987712612364,286.98663,286.80704,287.9364,287.82364,288.289,292.44052,308.47766,318.46585,322.49542,322.43738,322.36517,320.89938,320.84225,319.9221,318.43228,319.45398,318.85907,317.24026,320.00046,321.47717,312.43228,307.24045,295.51663,289.55118
14,118.15575388823146,118.46896,118.40038,118.8688,118.80071,119.134,120.732605,127.353424,131.38803,133.14072,133.11662,133.08687,132.48172,132.45815,132.07826,131.46318,131.88498,131.6229,130.97104,132.11058,132.72021,128.98613,126.842735,122.00258,119.53975
15,157.54102450994048,157.97476,157.87581,158.49174,158.43546,158.84875,160.97682,169.80455,175.18411,177.52097,177.49484,177.44919,176.6423,176.6109,176.10434,175.28429,175.84663,175.49725,174.62808,176.14746,176.96039,171.9815,169.12366,162.6702,159.38634
16,253.5380968457176,232.66939,221.64815,218.07884,216.94266,217.08226,223.9265,246.91895,268.3974,275.0459,278.49323,277.18948,276.772,278.3775,277.3933,272.7046,272.6931,278.40308,293.4684,307.51004,320.93152,312.43625,298.61884,278.90378,254.05966
17,318.25964671912544,319.10333,318.93597,320.1641,319.99686,320.9014,325.2533,343.03412,353.90152,358.62244,358.56973,358.47757,356.84763,356.784,355.76074,354.10474,355.2402,354.5787,352.7784,355.84787,357.49002,347.43195,341.6585,328.6214,321.9875
18,925.2763538731552,777.04877,736.18945,688.6288,683.1848,679.7255,705.6858,872.8598,1178.0994,1419.4215,1482.2899,1496.271,1506.1814,1475.0835,1478.2245,1470.4033,1414.9739,1289.0983,1183.2153,1182.1866,1290.6807,1279.1019,1199.3141,1006.42896,884.4186
