Type,PU Volt,Angle (Deg),Gen MW,Gen Mvar,Load MW,Load Mvar,Gen Mvar(max),Gen Mvar(min),"Slack yes,no",Slack Weight
2,1.044997429,1.089505804,0.479999974,,1.055351282,0.36723201,10,-10,0,0
2,1.016607011,-2.11517636,4.505779305,,3.817127602,1.278547614,30,-30,0,0
2,1.018498711,-2.057248634,4.947476416,,1.405258086,0.602501438,40,-40,0,0
2,1.017263136,-2.074039834,5.240070402,,2.212668679,0.929692398,40,-40,0,0
2,1.013452458,-2.291035437,0.829931169,,0.658949777,0.38381893,10,-10,0,0
2,1.011488927,-1.90413305,0.153938531,,1.556992347,0.511758636,10,-10,0,0
2,1.020771777,-2.175580585,0.257760818,,1.717930298,0.71715008,40,-40,0,0
2,1.022315695,-7.575593983,0.24999998,,3.145389182,1.033839429,10,-10,0,0
3,1.022916503,-7.213350479,0,,7.158130045,2.40240114,,,0,0
2,1.0499029,5.574242837,2.49E-06,,0,0,20,-20,0,0
3,1.016183068,-5.24301874,0,,2.503250819,0.822778755,,,0,0
3,1.031565675,-1.713705988,0,,0,0,,,0,0
2,1.049998079,5.689667965,15.8000036,,-3.618479909,-1.47E-19,40,-40,0,0
2,1.016499919,-3.109963738,12.02998835,,9.127040525,3.119951683,50,-50,0,0
2,1.030907384,-4.599500122,0.829997315,,1.246622625,0.409745042,20,-20,0,0
2,1.01413812,-2.227953352,2.199961813,,1.820893151,0.598498636,30,-30,0,0
2,1.028438072,-1.853230147,8.69E-05,,0.055847697,0.507217905,20,-20,0,0
2,1.0183187,-6.847820282,2.299998605,,7.122671589,2.349394959,10,-10,0,0
3,1.046965687,3.667304909,0,,0,0,,,0,0
2,1.000033653,-0.000116931,18.01003506,,1.946240577,0.639698342,70,-70,0,0
2,1.018138495,-2.165524957,10.82505372,,11.70688614,4.081333456,30,-30,0,0
2,1.017284311,-2.78572564,0.56998644,,3.109665221,1.06217093,20,-20,0,0
3,1.016211889,-2.178031389,0,,1.414264309,0.464846199,,,0,0
3,1.007741637,-2.409798111,0,,10.94978946,3.884908341,,,0,0
2,1.011250638,-2.395571062,1.119896583,,1.859686135,0.611249273,10,-10,0,0
3,1.03334256,-1.762163535,0,,2.596440953,0.888724634,,,0,0
3,1.049976906,4.217798884,0,,0,0,,,0,0
3,1.049998083,5.689667952,0,,0,0,,,0,0
2,1.049902824,5.574243089,0,,0,0,50,-50,1,1
2,1.047778152,3.663395829,0,,0,0,50,-50,1,1
2,1.030907381,-4.599500107,0,,0,0,50,-50,1,1
2,1.026268817,-7.22393488,0,,0,0,50,-50,1,1
2,1.018318691,-6.847820226,0,,0,0,50,-50,1,1
2,1.018318699,-6.847820272,0,,0,0,50,-50,1,1
2,1.018318704,-6.847820301,0,,0,0,50,-50,1,1
2,1.017284311,-2.785725638,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.036329372,-1.218597651,0,,0,0,,,0,0
2,1.03947457,-1.174684212,1.62E-06,,1.8366633,0.603682033,10,-10,0,0
2,1.042661373,0.103776436,1.71E-08,,1.485904751,0.639994336,20,-20,0,0
3,1.045849889,3.145141008,0,,1.530366843,0.503007256,,,0,0
3,1.039738248,-0.380826268,0,,-0.130869382,0.21093365,,,0,0
2,1.049967205,3.905696529,5.35E-07,,1.129503487,0.817759076,40,-40,0,0
3,1.046137227,1.768569037,0,,0,0,,,0,0
2,1.048960767,3.544395844,0.500000188,,0.52158168,0.310484921,20,-20,0,0
2,1.044821877,0.824320365,0.479999997,,1.011219336,0.349821755,10,-10,0,0
2,1.01638871,-2.135785124,4.328261478,,3.709077936,1.240177667,30,-30,0,0
2,1.018193187,-2.085677079,4.927675998,,1.468815807,0.589406446,40,-40,0,0
2,1.017044255,-2.09832358,5.240010621,,2.331329627,0.932902187,40,-40,0,0
2,1.013286456,-2.295555436,0.829990351,,0.750182758,0.385144076,10,-10,0,0
2,1.011330192,-1.917158772,0.003078178,,1.562367906,0.513525497,10,-10,0,0
2,1.020530802,-2.19793103,0.639220885,,1.745318636,0.706178928,40,-40,0,0
2,1.021968824,-7.548230212,0.249999997,,3.156248725,1.037408788,10,-10,0,0
3,1.022611112,-7.196414956,0,,6.96882761,2.330573833,,,0,0
2,1.04989799,5.28662297,3.40E-07,,0,0,20,-20,0,0
3,1.015960071,-5.20308748,0,,2.511893361,0.825619422,,,0,0
3,1.031223946,-1.846859788,0,,0,0,,,0,0
2,1.049999952,5.40119948,15.80000049,,-3.479804707,-5.05E-22,40,-40,0,0
2,1.016300448,-3.083176679,12.02999829,,8.887769216,3.021871589,50,-50,0,0
2,1.030422845,-4.651081256,0.829999635,,1.250926624,0.411159698,20,-20,0,0
2,1.013954871,-2.233033329,2.199994237,,1.797709876,0.590878662,30,-30,0,0
2,1.028018167,-1.971166083,7.02E-06,,0.287376031,0.492667047,20,-20,0,0
2,1.01807345,-6.791719901,2.299999808,,7.002691044,2.308866868,10,-10,0,0
3,1.046855053,3.415453944,0,,0,0,,,0,0
2,1.00003328,-0.000115637,18.01000455,,1.952960026,0.641906918,70,-70,0,0
2,1.017917204,-2.186187947,10.67901118,,11.52962831,3.984421499,30,-30,0,0
2,1.01700885,-2.797434533,0.569997752,,3.145235593,1.065838104,20,-20,0,0
3,1.016004107,-2.198276626,0,,1.419147096,0.466451093,,,0,0
3,1.007686881,-2.398255466,0,,10.79044388,3.783267138,,,0,0
2,1.011124656,-2.387362283,1.119959404,,1.788837179,0.587962347,10,-10,0,0
3,1.033125182,-1.885373523,0,,2.492148671,0.847631053,,,0,0
3,1.049973266,3.914255528,0,,0,0,,,0,0
3,1.049999956,5.401199468,0,,0,0,,,0,0
2,1.049897986,5.286622983,0,,0,0,50,-50,1,1
2,1.047595616,3.411890444,0,,0,0,50,-50,1,1
2,1.030422844,-4.651081254,0,,0,0,50,-50,1,1
2,1.025823466,-7.206560483,0,,0,0,50,-50,1,1
2,1.018073449,-6.791719894,0,,0,0,50,-50,1,1
2,1.01807345,-6.7917199,0,,0,0,50,-50,1,1
2,1.018073451,-6.791719904,0,,0,0,50,-50,1,1
2,1.01700885,-2.797434533,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.036105978,-1.551568651,0,,0,0,,,0,0
2,1.039129817,-1.54372817,4.45E-06,,1.838838801,0.604397086,10,-10,0,0
2,1.042232948,-0.37669312,2.22E-08,,1.56212091,0.639981142,20,-20,0,0
3,1.045654857,2.677832076,0,,1.532179541,0.503603061,,,0,0
3,1.039352386,-0.834133715,0,,-0.007250014,0.211183498,,,0,0
2,1.049704639,3.406566349,7.52E-07,,1.321754319,0.81845964,40,-40,0,0
3,1.045798831,1.294436394,0,,0,0,,,0,0
2,1.048686765,3.052830236,0.500000267,,0.562015542,0.310852686,20,-20,0,0
2,1.04443306,0.376600604,0.479999996,,1.018647857,0.349357114,10,-10,0,0
2,1.016516981,-2.106202712,4.439519063,,3.726736679,1.241173183,30,-30,0,0
2,1.018410965,-2.058820187,5.126861267,,1.560929745,0.590221131,40,-40,0,0
2,1.017134375,-2.087606181,5.240013425,,2.422994777,0.934007196,40,-40,0,0
2,1.013368149,-2.298720435,0.829987249,,0.82389116,0.385600273,10,-10,0,0
2,1.011434331,-1.893553542,0.276522159,,1.564218508,0.514133761,10,-10,0,0
2,1.020639021,-2.168495039,1.45983677,,1.804833218,0.704340701,40,-40,0,0
2,1.021812098,-7.71301717,0.249999997,,3.159987256,1.038637583,10,-10,0,0
3,1.022370331,-7.392799127,0,,6.99592646,2.330866082,,,0,0
2,1.049886948,4.807758561,4.77E-07,,0,0,20,-20,0,0
3,1.016019274,-5.258063447,0,,2.514868662,0.826597356,,,0,0
3,1.031008897,-2.06401712,0,,0,0,,,0,0
2,1.04999926,4.921151267,15.80000069,,-3.286708376,-4.63E-22,40,-40,0,0
2,1.01642408,-3.102000339,12.0299978,,8.971012357,3.022084317,50,-50,0,0
2,1.030095462,-4.878901094,0.82999957,,1.252408329,0.411646711,20,-20,0,0
2,1.014063149,-2.223078149,2.199992244,,1.793977548,0.589651905,30,-30,0,0
2,1.027819716,-2.130610443,3.69E-05,,0.480384626,0.493197449,20,-20,0,0
2,1.018108798,-6.884189573,2.299999756,,7.008950459,2.310011082,10,-10,0,0
3,1.046740232,2.984324669,0,,0,0,,,0,0
2,1.000033458,-0.000116254,18.01000589,,1.955273279,0.642667248,70,-70,0,0
2,1.018025461,-2.162082764,10.96546334,,11.68101478,3.996394939,30,-30,0,0
2,1.01718775,-2.792301423,0.56999689,,3.178066616,1.067100574,20,-20,0,0
3,1.016091098,-2.190613626,0,,1.420828055,0.467003598,,,0,0
3,1.007730711,-2.415552795,0,,11.01064757,3.794776737,,,0,0
2,1.011189014,-2.399957006,1.119978811,,1.775586812,0.583607163,10,-10,0,0
3,1.032935482,-2.146304191,0,,2.506658915,0.846781179,,,0,0
3,1.049712766,3.415314901,0,,0,0,,,0,0
3,1.049999264,4.921151254,0,,0,0,,,0,0
2,1.049886936,4.807758601,0,,0,0,50,-50,1,1
2,1.047409687,2.98110298,0,,0,0,50,-50,1,1
2,1.030095461,-4.878901092,0,,0,0,50,-50,1,1
2,1.025568059,-7.402900841,0,,0,0,50,-50,1,1
2,1.018108797,-6.884189563,0,,0,0,50,-50,1,1
2,1.018108798,-6.884189571,0,,0,0,50,-50,1,1
2,1.018108799,-6.884189576,0,,0,0,50,-50,1,1
2,1.01718775,-2.792301423,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.035195692,-1.809539391,0,,0,0,,,0,0
2,1.037975554,-1.834718185,0.015575698,,1.84370778,0.605997442,10,-10,0,0
2,1.040868485,-0.781211913,8.07E-07,,1.630809415,0.639627502,20,-20,0,0
3,1.044425771,2.275147502,0,,1.53623653,0.504936529,,,0,0
3,1.038125378,-1.211147622,0,,0.11302182,0.211742681,,,0,0
2,1.048276118,2.976564193,3.12E-05,,1.502329706,0.818292382,40,-40,0,0
3,1.044423816,0.892928772,0,,0,0,,,0,0
2,1.047264356,2.627343021,0.50001122,,0.608154523,0.311675779,20,-20,0,0
2,1.043059751,0.003130877,0.479999839,,1.024271134,0.348581683,10,-10,0,0
2,1.016357337,-2.091698523,4.500265481,,3.738161652,1.240269581,30,-30,0,0
2,1.018339155,-2.043415286,5.264448433,,1.615482515,0.59024097,40,-40,0,0
2,1.016921081,-2.095778967,5.241280235,,2.468520827,0.936480312,40,-40,0,0
2,1.013225774,-2.304808515,0.82962968,,0.862009651,0.386621287,10,-10,0,0
2,1.011348618,-1.873901889,0.561021609,,1.568360332,0.515495112,10,-10,0,0
2,1.020386142,-2.154753813,2.022311202,,1.8779937,0.705340212,40,-40,0,0
2,1.021273848,-7.846064058,0.249999876,,3.168354444,1.041387745,10,-10,0,0
3,1.021731785,-7.547985248,0,,7.014403968,2.329463352,,,0,0
2,1.048945943,4.39596652,1.98E-05,,0,0,20,-20,0,0
3,1.015776865,-5.306622345,0,,2.52152767,0.828786066,,,0,0
3,1.030337957,-2.208796327,0,,0,0,,,0,0
2,1.04906887,4.508137405,15.80002857,,-3.054103902,-3.55E-20,40,-40,0,0
2,1.016281249,-3.120807342,12.02992503,,9.030878683,3.019784703,50,-50,0,0
2,1.029343243,-5.054181712,0.829985784,,1.255724525,0.412736692,20,-20,0,0
2,1.013937496,-2.218616629,2.199755471,,1.796831004,0.590589791,30,-30,0,0
2,1.0272692,-2.214096422,0.390702714,,0.675252142,0.492882561,20,-20,0,0
2,1.017807642,-6.962348497,2.299991375,,7.015424557,2.311553605,10,-10,0,0
3,1.045769712,2.61920203,0,,0,0,,,0,0
2,1.000033178,-0.000115281,18.01022047,,1.960450559,0.644368938,70,-70,0,0
2,1.017797855,-2.16686981,10.96453119,,11.77049417,3.994454809,30,-30,0,0
2,1.017085425,-2.794081949,0.56990143,,3.208608463,1.069926102,20,-20,0,0
3,1.015892055,-2.198523688,0,,1.424590202,0.468240156,,,0,0
3,1.007618195,-2.429159888,0,,11.13892434,3.791899072,,,0,0
2,1.011064323,-2.411198927,1.119455303,,1.775315107,0.583517857,10,-10,0,0
3,1.032221091,-2.341638019,0,,2.515855008,0.844951763,,,0,0
3,1.048288349,2.985485771,0,,0,0,,,0,0
3,1.049068874,4.508137393,0,,0,0,,,0,0
2,1.048945838,4.395966866,0,,0,0,50,-50,1,1
2,1.046375548,2.616283824,0,,0,0,50,-50,1,1
2,1.02934321,-5.054181531,0,,0,0,50,-50,1,1
2,1.024919594,-7.558061891,0,,0,0,50,-50,1,1
2,1.017807564,-6.96234799,0,,0,0,50,-50,1,1
2,1.017807622,-6.962348366,0,,0,0,50,-50,1,1
2,1.017807664,-6.9623486,0,,0,0,50,-50,1,1
2,1.017085421,-2.794081924,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.035010184,-1.9137014,0,,0,0,,,0,0
2,1.037641283,-1.870439511,0.441350371,,1.865359196,0.613113918,10,-10,0,0
2,1.039998012,-1.136572143,1.46E-06,,1.790379638,0.675184736,20,-20,0,0
3,1.043533959,1.867797219,0,,1.554277186,0.510866206,,,0,0
3,1.037480415,-1.49766773,0,,0.232220456,0.214229262,,,0,0
2,1.047224361,2.54662871,5.98E-05,,1.786832161,0.861509086,40,-40,0,0
3,1.043511262,0.533755971,0,,0,0,,,0,0
2,1.046233167,2.198334386,0.500021686,,0.661082273,0.315335916,20,-20,0,0
2,1.042154381,-0.293186538,0.479999709,,1.112937712,0.375240021,10,-10,0,0
2,1.016911788,-2.013908982,4.981666077,,3.973128253,1.314198504,30,-30,0,0
2,1.019258504,-1.966591703,5.745085362,,1.730777273,0.619636404,40,-40,0,0
2,1.017336989,-2.089724569,5.591307401,,2.511373974,0.947477784,40,-40,0,0
2,1.013618971,-2.320851242,0.829560132,,0.890707165,0.391161539,10,-10,0,0
2,1.011843221,-1.771723302,1.972255015,,1.58677823,0.521548783,10,-10,0,0
2,1.020885332,-2.080839954,2.671737637,,1.980362566,0.719551613,40,-40,0,0
2,1.021479915,-8.221109443,0.249999776,,3.205561729,1.053617189,10,-10,0,0
3,1.021702311,-7.94454925,0,,7.428988979,2.459973474,,,0,0
2,1.048141243,3.986866524,3.78E-05,,0,0,20,-20,0,0
3,1.016183445,-5.509708934,0,,2.551139004,0.838518841,,,0,0
3,1.030483069,-2.252268081,0,,0,0,,,0,0
2,1.048262923,4.09801009,15.80005472,,-2.852767229,-1.28E-20,40,-40,0,0
2,1.016839003,-3.218938516,12.02987953,,9.60557778,3.195266479,50,-50,0,0
2,1.029479551,-5.354056577,0.829976587,,1.270471013,0.417583628,20,-20,0,0
2,1.014440093,-2.190500281,2.199630349,,1.830924052,0.601795634,30,-30,0,0
2,1.027697728,-2.144368348,1.703065377,,0.944473842,0.521924868,20,-20,0,0
2,1.018224787,-7.269209409,2.299985411,,7.288499204,2.40088947,10,-10,0,0
3,1.045109769,2.254780066,0,,0,0,,,0,0
2,1.000034117,-0.000118543,18.01042695,,1.983472934,0.651936026,70,-70,0,0
2,1.018184194,-2.178803666,10.96799292,,12.56940418,4.237554089,30,-30,0,0
2,1.017871097,-2.790948791,0.569823113,,3.259686854,1.082490683,20,-20,0,0
3,1.016296934,-2.19786416,0,,1.441319749,0.473738892,,,0,0
3,1.007729817,-2.501177224,0,,11.95656364,4.037161824,,,0,0
2,1.011361158,-2.467203472,1.119532486,,1.830228421,0.601566991,10,-10,0,0
3,1.032082756,-2.534836427,0,,2.724544001,0.909310018,,,0,0
3,1.047238894,2.555799605,0,,0,0,,,0,0
3,1.048262927,4.098010077,0,,0,0,,,0,0
2,1.048141145,3.986866849,0,,0,0,50,-50,1,1
2,1.045686646,2.251999596,0,,0,0,50,-50,1,1
2,1.029479465,-5.354056106,0,,0,0,50,-50,1,1
2,1.025130875,-7.955387218,0,,0,0,50,-50,1,1
2,1.018224606,-7.269208253,0,,0,0,50,-50,1,1
2,1.018224735,-7.26920908,0,,0,0,50,-50,1,1
2,1.018224827,-7.269209595,0,,0,0,50,-50,1,1
2,1.017871087,-2.790948731,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.038422071,-2.098258573,0,,0,0,,,0,0
2,1.041042458,-1.948494477,1.279992623,,1.964396297,0.645665839,10,-10,0,0
2,1.042423602,-1.806130906,2.82E-08,,2.156695151,0.788294891,20,-20,0,0
3,1.04554241,1.06831954,0,,1.636798078,0.537989512,,,0,0
3,1.040225138,-2.001328697,0,,0.333580373,0.225603289,,,0,0
2,1.049254462,1.722161159,1.44E-06,,2.32255263,0.99729557,40,-40,0,0
3,1.045828027,-0.165262636,0,,0,0,,,0,0
2,1.048284737,1.36929681,0.50000054,,0.749628303,0.332077975,20,-20,0,0
2,1.044511393,-0.894480954,0.479999994,,1.371736349,0.458281554,10,-10,0,0
2,1.020292347,-1.887484495,5.759959559,,4.672845875,1.54248449,30,-30,0,0
2,1.024060997,-1.728383785,7.197647342,,2.009320532,0.711279469,40,-40,0,0
2,1.020354059,-2.196479688,5.619995599,,2.650486444,0.997782011,40,-40,0,0
2,1.016337972,-2.401549303,0.829996965,,0.946290381,0.411929392,10,-10,0,0
2,1.014703676,-1.447673567,6.91034818,,1.671024694,0.549239256,10,-10,0,0
2,1.02468844,-1.861835607,5.209965027,,2.214043679,0.784016623,40,-40,0,0
2,1.025050275,-9.310892843,0.249999996,,3.375753905,1.109556652,10,-10,0,0
3,1.024777183,-9.0684389,0,,8.696386439,2.872440962,,,0,0
2,1.049895582,3.207180617,8.98E-07,,0,0,20,-20,0,0
3,1.019519191,-6.136031994,0,,2.686586059,0.883038135,,,0,0
3,1.034151188,-2.319969216,0,,0,0,,,0,0
2,1.049999288,3.317370503,15.8000013,,-2.744703216,-6.76E-18,40,-40,0,0
2,1.020432606,-3.527393699,12.02999839,,11.30253874,3.747424442,50,-50,0,0
2,1.033332908,-6.15833889,0.829999662,,1.337923847,0.439754303,20,-20,0,0
2,1.017563973,-2.128844195,2.199996379,,1.985687215,0.652663825,30,-30,0,0
2,1.031949346,-1.935003065,4.68120114,,1.333683871,0.611186206,20,-20,0,0
2,1.021912017,-8.200366176,2.299999774,,8.196237201,2.698778471,10,-10,0,0
3,1.047290978,1.539628852,0,,0,0,,,0,0
2,1.000040201,-0.000139683,18.01001189,,2.088781021,0.686549121,70,-70,0,0
2,1.021305181,-2.27897283,10.96999309,,14.74211937,4.949945314,30,-30,0,0
2,1.022237889,-2.783957698,0.569997289,,3.43956992,1.13996312,20,-20,0,0
3,1.019230188,-2.30165914,0,,1.517843418,0.498891006,,,0,0
3,1.009267784,-2.722625069,0,,14.14117408,4.751375431,,,0,0
2,1.013596709,-2.65104533,1.119997184,,2.078306474,0.683106304,10,-10,0,0
3,1.035055492,-2.980969169,0,,3.339804231,1.108677517,,,0,0
3,1.049267441,1.731849553,0,,0,0,,,0,0
3,1.049999291,3.317370491,0,,0,0,,,0,0
2,1.049895558,3.207180696,0,,0,0,50,-50,1,1
2,1.04789364,1.536730119,0,,0,0,50,-50,1,1
2,1.033332908,-6.158338887,0,,0,0,50,-50,1,1
2,1.028973792,-9.081664992,0,,0,0,50,-50,1,1
2,1.021912014,-8.200366161,0,,0,0,50,-50,1,1
2,1.021912016,-8.200366174,0,,0,0,50,-50,1,1
2,1.021912018,-8.200366181,0,,0,0,50,-50,1,1
2,1.022237889,-2.783957697,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.043676263,-5.972981684,0,,0,0,,,0,0
2,1.045499137,-5.941967427,1.279999319,,2.030179309,0.667287669,10,-10,0,0
2,1.045077887,-6.108605794,4.74E-08,,3.016813604,1.073509062,20,-20,0,0
3,1.046908098,-2.376517628,0,,1.691610596,0.556005515,,,0,0
3,1.043863137,-6.143961457,0,,0.370623131,0.233158212,,,0,0
2,1.04999161,-1.902874763,1.232244715,,3.457862948,1.339346425,40,-40,0,0
3,1.04754291,-4.183084284,0,,0,0,,,0,0
2,1.049748938,-1.857471402,2.299981764,,0.818915035,0.343198485,20,-20,0,0
2,1.047014585,-5.093995055,0.479999991,,2.057165378,0.682565431,10,-10,0,0
2,1.028131702,-4.721992838,5.759997087,,6.494754569,2.140818817,30,-30,0,0
2,1.041524083,-2.268323967,12.70568494,,2.689785877,0.941553724,40,-40,0,0
2,1.027913771,-5.260221615,5.619999126,,2.742363561,1.031195384,40,-40,0,0
2,1.024107754,-4.798942702,0.82999898,,0.980757993,0.425723938,10,-10,0,0
2,1.021695203,-3.354793753,7.899998555,,1.72698338,0.567631987,10,-10,0,0
2,1.032738175,-4.840193039,8.009996058,,2.487573394,0.870071566,40,-40,0,0
2,1.034661828,-14.33267173,0.249999993,,3.488799963,1.146713094,10,-10,0,0
3,1.032452179,-14.34194962,0,,11.89571057,3.922139205,,,0,0
2,1.049980278,-0.478169848,3.05E-05,,0,0,20,-20,0,0
3,1.030016236,-9.783735042,0,,2.776553507,0.912609005,,,0,0
3,1.040775524,-5.895434155,0,,0,0,,,0,0
2,1.049999858,-0.368121804,15.80003037,,-2.675695243,4.25E-21,40,-40,0,0
2,1.031584254,-6.428411973,12.02999886,,15.62439445,5.167602339,50,-50,0,0
2,1.042071699,-10.85665507,0.829999719,,1.38272777,0.45448064,20,-20,0,0
2,1.025880688,-4.506994761,2.19999902,,2.183237594,0.717595495,30,-30,0,0
2,1.040239347,-5.122520117,8.409998183,,2.079976831,0.845581907,20,-20,0,0
2,1.03304831,-12.62520947,2.299999773,,10.21091543,3.36399337,10,-10,0,0
3,1.049050282,-2.187264909,0,,0,0,,,0,0
2,1.000066358,-0.000230562,33.17827425,,2.158729384,0.709540036,70,-70,0,0
2,1.028642597,-5.572264504,10.96999845,,20.67491755,6.908814696,30,-30,0,0
2,1.03777593,-4.239424295,0.56999765,,3.555235353,1.178137803,20,-20,0,0
3,1.026855129,-5.222633343,0,,1.568672423,0.515597692,,,0,0
3,1.014194799,-4.83716139,0,,20.19568118,6.746924611,,,0,0
2,1.020679299,-4.867805607,1.119998909,,2.491525741,0.818924909,10,-10,0,0
3,1.039995375,-7.039591448,0,,4.987550634,1.649643831,,,0,0
3,1.04999999,-1.894138102,0,,0,0,,,0,0
3,1.049999862,-0.368121817,0,,0,0,,,0,0
2,1.049980117,-0.478169314,0,,0,0,50,-50,1,1
2,1.049994406,-2.191798421,0,,0,0,50,-50,1,1
2,1.042071696,-10.85665505,0,,0,0,50,-50,1,1
2,1.038528246,-14.36095674,0,,0,0,50,-50,1,1
2,1.033048301,-12.62520942,0,,0,0,50,-50,1,1
2,1.033048308,-12.62520946,0,,0,0,50,-50,1,1
2,1.033048312,-12.62520949,0,,0,0,50,-50,1,1
2,1.037775929,-4.239424289,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.046841174,1.542664896,0,,0,0,,,0,0
2,1.049999947,2.635361491,1.279999963,,2.054524203,0.675289449,10,-10,0,0
2,1.049176986,4.033723034,7.30E-09,,3.654039331,1.326068239,20,-20,0,0
3,1.045834724,11.17588658,0,,1.711895544,0.562672855,,,0,0
3,1.047349987,2.964384082,0,,0.374370464,0.235954129,,,0,0
2,1.049994683,12.80561412,10.78999579,,4.407427964,1.64873807,40,-40,0,0
3,1.047800201,7.952979928,0,,0,0,,,0,0
2,1.049999951,12.29951772,2.29999961,,0.877020841,0.34731395,20,-20,0,0
2,1.049999984,5.923570926,0.479999999,,2.588524357,0.881353013,10,-10,0,0
2,1.0314211,-4.160165186,5.75999993,,8.085450657,2.686742002,30,-30,0,0
2,1.049999983,0.772488878,18.09999989,,3.253544681,1.152833881,40,-40,0,0
2,1.031149841,-4.867352191,5.619999975,,2.787056928,1.043560963,40,-40,0,0
2,1.026126137,-4.748477503,0.829999977,,0.999938996,0.430829006,10,-10,0,0
2,1.023612891,-3.114437197,7.899999976,,1.747692501,0.574438746,10,-10,0,0
2,1.038407124,-3.181661843,8.009999899,,2.604028572,0.906912737,40,-40,0,0
2,1.040350365,-11.7039306,0.249999999,,3.530635906,1.160463903,10,-10,0,0
3,1.037920471,-11.09101157,0,,14.57667151,4.857624419,,,0,0
2,1.05,14.08770266,7.189992613,,0,0,20,-20,0,0
3,1.033742227,-8.811348345,0,,2.809848547,0.923552555,,,0,0
3,1.046618644,-0.439785401,0,,0,0,,,0,0
2,1.049999984,14.22079391,19.69275036,,-2.639188999,-8.05E-22,40,-40,0,0
2,1.035243751,-5.742112057,12.02999995,,19.26035839,6.435928859,50,-50,0,0
2,1.049999996,-6.060107802,0.829999978,,1.399308749,0.459930544,20,-20,0,0
2,1.028297061,-4.209736056,2.199999985,,2.267291496,0.745222677,30,-30,0,0
2,1.048984035,-0.844300887,8.409999938,,2.682447208,1.060865149,20,-20,0,0
2,1.036363622,-11.34962896,2.299999985,,11.75708462,3.938656205,10,-10,0,0
3,1.047412575,10.51227256,0,,0,0,,,0,0
2,1.000072276,-0.000251122,33.99999986,,2.184615786,0.718048485,70,-70,0,0
2,1.032335371,-5.048202389,10.96999995,,26.2684114,8.80232143,30,-30,0,0
2,1.045346286,-2.107430655,0.569999946,,3.596445599,1.192265442,20,-20,0,0
3,1.02981145,-4.903929708,0,,1.587483158,0.521780481,,,0,0
3,1.013013679,-5.211494024,0,,25.91860933,8.678068377,,,0,0
2,1.020684873,-5.113157249,1.119999977,,2.673146185,0.878620662,10,-10,0,0
3,1.0413426,-0.567035538,0,,6.331158199,2.132295922,,,0,0
3,1.049999996,12.8100939,0,,0,0,,,0,0
3,1.049999988,14.2207939,0,,0,0,,,0,0
2,1.049998636,14.08770717,0,,0,0,50,-50,1,1
2,1.049999997,10.49982873,0,,0,0,50,-50,1,1
2,1.049984328,-6.060024859,0,,0,0,50,-50,1,1
2,1.046583822,-11.11796954,0,,0,0,50,-50,1,1
2,1.03636362,-11.34962895,0,,0,0,50,-50,1,1
2,1.036363622,-11.34962895,0,,0,0,50,-50,1,1
2,1.036363623,-11.34962896,0,,0,0,50,-50,1,1
2,1.045346286,-2.107430652,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.046547077,3.109360291,0,,0,0,,,0,0
2,1.049999957,4.40183914,1.279999951,,2.061879468,0.677707008,10,-10,0,0
2,1.049852763,6.116025342,1.09E-08,,3.581458788,1.377247055,20,-20,0,0
3,1.045537482,13.841859,0,,1.718024187,0.564687243,,,0,0
